numero_de_cliente,Predicted
5619368,FALSE
5619403,FALSE
5619522,FALSE
5619563,FALSE
5619720,FALSE
5619732,FALSE
5619899,FALSE
5619952,FALSE
5620119,FALSE
5620185,FALSE
5620317,FALSE
5620587,FALSE
5620628,FALSE
5620936,FALSE
5621027,FALSE
5621127,FALSE
5621165,TRUE
5621206,FALSE
5621256,FALSE
5621555,FALSE
5621715,FALSE
5621954,FALSE
5622029,FALSE
5622051,FALSE
5622067,FALSE
5622296,FALSE
5622365,FALSE
5622371,FALSE
5622475,FALSE
5622563,FALSE
5622858,FALSE
5622899,FALSE
5623041,FALSE
5623179,FALSE
5623257,FALSE
5623458,FALSE
5623703,FALSE
5623763,FALSE
5624300,FALSE
5624442,FALSE
5624492,FALSE
5624753,FALSE
5624778,FALSE
5624973,FALSE
5625120,FALSE
5625340,FALSE
5625742,FALSE
5625799,FALSE
5626013,FALSE
5626082,FALSE
5626107,FALSE
5626135,FALSE
5626148,FALSE
5626540,FALSE
5626691,FALSE
5626770,FALSE
5626807,FALSE
5626823,FALSE
5627379,FALSE
5627668,FALSE
5627803,FALSE
5628092,FALSE
5628268,FALSE
5628315,FALSE
5628328,FALSE
5628359,FALSE
5628623,FALSE
5628636,FALSE
5628724,FALSE
5628827,FALSE
5629076,FALSE
5629230,FALSE
5629273,FALSE
5629387,FALSE
5629591,FALSE
5629773,FALSE
5629927,FALSE
5629965,FALSE
5630097,FALSE
5630144,FALSE
5630229,FALSE
5630420,FALSE
5630474,FALSE
5630480,FALSE
5630785,FALSE
5630791,FALSE
5630967,FALSE
5631344,FALSE
5631403,FALSE
5631457,FALSE
5631460,FALSE
5631466,FALSE
5631595,FALSE
5631620,FALSE
5631671,FALSE
5631897,TRUE
5632000,FALSE
5632208,FALSE
5632289,TRUE
5632318,FALSE
5632437,FALSE
5632519,FALSE
5632641,FALSE
5632648,FALSE
5632767,FALSE
5632805,FALSE
5632842,FALSE
5633163,FALSE
5633235,FALSE
5633241,FALSE
5633367,FALSE
5633769,FALSE
5634124,TRUE
5634181,FALSE
5634397,FALSE
5634649,FALSE
5634696,FALSE
5634837,FALSE
5634953,FALSE
5635029,FALSE
5635123,FALSE
5635133,FALSE
5635330,FALSE
5635569,FALSE
5635648,FALSE
5635663,FALSE
5635755,FALSE
5635789,FALSE
5636480,FALSE
5636524,FALSE
5636656,FALSE
5636681,FALSE
5636813,FALSE
5636857,TRUE
5637002,FALSE
5637467,FALSE
5637473,FALSE
5637501,FALSE
5637614,FALSE
5637687,FALSE
5637815,FALSE
5637822,FALSE
5637885,TRUE
5638196,FALSE
5638268,FALSE
5638274,FALSE
5638368,FALSE
5638384,FALSE
5638444,FALSE
5638475,FALSE
5638494,FALSE
5638507,FALSE
5639038,FALSE
5639075,FALSE
5639207,FALSE
5639251,FALSE
5639342,FALSE
5639496,FALSE
5639578,FALSE
5639817,FALSE
5639889,FALSE
5639930,FALSE
5640024,FALSE
5640096,FALSE
5640247,FALSE
5640266,FALSE
5640464,FALSE
5640706,FALSE
5641083,FALSE
5641152,FALSE
5641306,FALSE
5641425,FALSE
5641523,FALSE
5641862,FALSE
5641874,FALSE
5641959,FALSE
5642028,FALSE
5642119,TRUE
5642311,FALSE
5642314,FALSE
5642324,FALSE
5642569,FALSE
5642654,FALSE
5642760,FALSE
5642829,FALSE
5643097,FALSE
5643144,FALSE
5643703,FALSE
5643876,FALSE
5643891,FALSE
5644086,FALSE
5644162,FALSE
5644180,FALSE
5644576,FALSE
5644617,FALSE
5644777,FALSE
5645019,FALSE
5645057,FALSE
5645066,FALSE
5645154,FALSE
5645292,FALSE
5645321,FALSE
5645475,FALSE
5645490,FALSE
5645827,FALSE
5645867,FALSE
5646046,TRUE
5646263,FALSE
5646540,FALSE
5646625,FALSE
5646725,FALSE
5646731,FALSE
5646992,FALSE
5647064,FALSE
5647492,FALSE
5647504,FALSE
5647598,FALSE
5647906,FALSE
5648045,FALSE
5648073,FALSE
5648082,FALSE
5648205,FALSE
5648312,FALSE
5648833,FALSE
5648874,FALSE
5648890,FALSE
5648902,FALSE
5648908,FALSE
5648946,FALSE
5648959,FALSE
5649069,FALSE
5649128,FALSE
5649248,FALSE
5649568,FALSE
5649678,FALSE
5649741,FALSE
5650137,FALSE
5650479,FALSE
5650856,FALSE
5651067,FALSE
5651280,FALSE
5651309,FALSE
5652044,FALSE
5652119,FALSE
5652217,FALSE
5652480,FALSE
5652609,FALSE
5652716,FALSE
5652741,TRUE
5652751,FALSE
5652845,FALSE
5652939,FALSE
5653002,FALSE
5653231,FALSE
5653260,FALSE
5653589,FALSE
5653593,FALSE
5653637,FALSE
5653696,FALSE
5653787,FALSE
5653797,TRUE
5653875,FALSE
5653900,FALSE
5653907,FALSE
5653935,FALSE
5654032,FALSE
5654064,FALSE
5654205,FALSE
5654215,FALSE
5654519,FALSE
5654692,FALSE
5654702,FALSE
5654764,FALSE
5654997,FALSE
5655022,FALSE
5655063,FALSE
5655264,FALSE
5655308,FALSE
5655364,FALSE
5655434,FALSE
5655437,FALSE
5655760,FALSE
5655949,FALSE
5655968,FALSE
5655999,FALSE
5656128,FALSE
5656367,FALSE
5656404,FALSE
5656473,FALSE
5656499,FALSE
5656549,FALSE
5656596,FALSE
5656659,FALSE
5656747,FALSE
5656750,FALSE
5656835,FALSE
5657051,FALSE
5657111,FALSE
5657271,FALSE
5657350,FALSE
5657472,FALSE
5657827,FALSE
5657856,FALSE
5657953,FALSE
5658160,FALSE
5658208,FALSE
5658365,FALSE
5658399,FALSE
5658440,FALSE
5658691,TRUE
5658795,FALSE
5658971,FALSE
5659009,FALSE
5659024,FALSE
5659147,FALSE
5659502,TRUE
5659606,FALSE
5659728,FALSE
5660124,FALSE
5660171,FALSE
5660177,FALSE
5660218,FALSE
5660426,FALSE
5660680,FALSE
5660919,FALSE
5661098,FALSE
5661349,FALSE
5661541,FALSE
5661644,FALSE
5661698,FALSE
5661770,FALSE
5661943,FALSE
5662009,FALSE
5662185,FALSE
5662213,FALSE
5662238,FALSE
5662354,FALSE
5662549,FALSE
5662741,FALSE
5662832,FALSE
5662854,FALSE
5663027,FALSE
5663074,FALSE
5663108,TRUE
5663222,FALSE
5663237,FALSE
5663435,FALSE
5663498,FALSE
5663514,FALSE
5663686,FALSE
5663749,FALSE
5663840,FALSE
5663844,FALSE
5663878,FALSE
5663928,FALSE
5663935,TRUE
5663954,FALSE
5663960,FALSE
5664045,FALSE
5664073,FALSE
5664177,FALSE
5664302,FALSE
5664403,FALSE
5664519,FALSE
5664751,FALSE
5664777,FALSE
5664808,FALSE
5665352,FALSE
5665402,FALSE
5665418,TRUE
5665546,FALSE
5665666,FALSE
5665738,FALSE
5665845,FALSE
5665851,FALSE
5666055,FALSE
5666197,FALSE
5666391,FALSE
5666470,FALSE
5666505,FALSE
5666690,FALSE
5666863,FALSE
5666869,FALSE
5667123,FALSE
5667136,FALSE
5667205,FALSE
5667309,FALSE
5667356,FALSE
5667802,FALSE
5667859,FALSE
5667868,FALSE
5667928,FALSE
5667962,FALSE
5667997,FALSE
5668009,FALSE
5668144,FALSE
5668452,FALSE
5668518,FALSE
5668547,FALSE
5668594,FALSE
5668635,FALSE
5668653,FALSE
5668839,FALSE
5668876,FALSE
5668930,FALSE
5669131,FALSE
5669423,FALSE
5669753,FALSE
5669850,FALSE
5669938,FALSE
5669979,FALSE
5670120,FALSE
5670130,FALSE
5670133,FALSE
5670240,FALSE
5670494,FALSE
5670768,FALSE
5670837,FALSE
5670978,FALSE
5671019,FALSE
5671066,FALSE
5671657,FALSE
5671688,FALSE
5671779,FALSE
5672002,FALSE
5672109,FALSE
5672141,FALSE
5672181,FALSE
5672301,FALSE
5672430,FALSE
5672464,FALSE
5672687,FALSE
5672753,FALSE
5673017,FALSE
5673187,FALSE
5673240,FALSE
5673702,FALSE
5673796,FALSE
5673840,FALSE
5673850,FALSE
5674016,FALSE
5674019,FALSE
5674035,FALSE
5674104,FALSE
5674230,FALSE
5674428,FALSE
5674475,FALSE
5674685,FALSE
5674792,FALSE
5674795,TRUE
5674805,FALSE
5674817,FALSE
5674823,FALSE
5674999,FALSE
5675241,FALSE
5675301,FALSE
5675326,FALSE
5675395,FALSE
5675524,FALSE
5675612,FALSE
5675728,FALSE
5676080,FALSE
5676096,FALSE
5676162,FALSE
5676171,FALSE
5676404,FALSE
5676693,FALSE
5676806,FALSE
5677073,FALSE
5677129,FALSE
5677189,FALSE
5677308,FALSE
5677503,FALSE
5677588,FALSE
5677591,FALSE
5677717,FALSE
5677745,FALSE
5677783,FALSE
5677849,FALSE
5677880,FALSE
5677984,FALSE
5678075,FALSE
5678245,FALSE
5678386,FALSE
5678537,FALSE
5678603,FALSE
5678659,FALSE
5678741,FALSE
5678810,FALSE
5678832,FALSE
5679036,FALSE
5679219,FALSE
5679724,FALSE
5679756,TRUE
5679863,FALSE
5679913,FALSE
5680098,FALSE
5680101,FALSE
5680277,FALSE
5680400,FALSE
5680629,FALSE
5680648,FALSE
5680711,FALSE
5681606,FALSE
5681700,FALSE
5681876,FALSE
5681895,FALSE
5682005,FALSE
5682093,FALSE
5682234,FALSE
5682414,FALSE
5682445,FALSE
5682750,FALSE
5682797,FALSE
5682831,FALSE
5682960,FALSE
5683196,FALSE
5683472,FALSE
5683519,FALSE
5683538,FALSE
5683610,FALSE
5683614,FALSE
5684003,FALSE
5684427,FALSE
5684522,FALSE
5684767,FALSE
5684873,FALSE
5684880,FALSE
5684892,FALSE
5685106,FALSE
5685137,FALSE
5685206,FALSE
5685382,FALSE
5685681,FALSE
5685690,FALSE
5685813,FALSE
5685948,FALSE
5686108,FALSE
5686293,FALSE
5686372,FALSE
5686491,FALSE
5686548,FALSE
5686956,FALSE
5687000,FALSE
5687173,FALSE
5687217,FALSE
5687424,FALSE
5687478,FALSE
5687493,FALSE
5687534,FALSE
5687748,FALSE
5687805,FALSE
5688028,FALSE
5688320,FALSE
5688361,FALSE
5688577,FALSE
5689064,FALSE
5689284,FALSE
5689372,FALSE
5689457,FALSE
5689492,FALSE
5689545,FALSE
5689768,FALSE
5690189,FALSE
5690343,FALSE
5690359,FALSE
5690447,FALSE
5690509,FALSE
5690937,FALSE
5691053,FALSE
5691157,FALSE
5691182,FALSE
5691339,FALSE
5691392,FALSE
5691436,FALSE
5691455,FALSE
5691596,FALSE
5691760,FALSE
5691898,TRUE
5692033,FALSE
5692058,FALSE
5692231,FALSE
5692363,FALSE
5692435,TRUE
5692438,FALSE
5692812,FALSE
5692834,FALSE
5692994,FALSE
5693082,FALSE
5693343,FALSE
5693472,FALSE
5693642,FALSE
5693786,FALSE
5693868,FALSE
5694226,FALSE
5694245,FALSE
5694270,FALSE
5694392,FALSE
5694402,FALSE
5694443,FALSE
5694502,FALSE
5694534,FALSE
5694609,FALSE
5694782,FALSE
5695140,FALSE
5695212,FALSE
5695234,FALSE
5695285,FALSE
5695410,FALSE
5695605,FALSE
5695652,FALSE
5695655,FALSE
5695674,FALSE
5695706,FALSE
5695787,FALSE
5696249,FALSE
5696444,FALSE
5696535,FALSE
5696544,FALSE
5696664,FALSE
5696777,FALSE
5696903,FALSE
5697047,FALSE
5697173,FALSE
5697210,TRUE
5697258,FALSE
5697311,FALSE
5697399,FALSE
5697424,FALSE
5697468,TRUE
5697622,FALSE
5697685,FALSE
5697707,FALSE
5697870,FALSE
5698178,FALSE
5698200,FALSE
5698206,FALSE
5698354,FALSE
5698564,FALSE
5698571,FALSE
5698615,FALSE
5698759,FALSE
5698938,FALSE
5699133,FALSE
5699281,FALSE
5699303,FALSE
5700182,FALSE
5700239,FALSE
5700393,TRUE
5700534,FALSE
5700638,FALSE
5700729,FALSE
5700839,FALSE
5700921,FALSE
5701194,FALSE
5701291,FALSE
5701351,FALSE
5701411,FALSE
5701433,FALSE
5701565,TRUE
5701778,FALSE
5701832,FALSE
5701851,FALSE
5701898,FALSE
5702077,FALSE
5702372,FALSE
5702564,FALSE
5702620,FALSE
5702661,FALSE
5703113,FALSE
5703327,FALSE
5703670,FALSE
5703811,FALSE
5704006,FALSE
5704235,FALSE
5704427,FALSE
5704684,FALSE
5704719,FALSE
5704914,FALSE
5704973,FALSE
5705206,FALSE
5705297,FALSE
5705309,FALSE
5705476,FALSE
5705495,FALSE
5705501,FALSE
5705941,FALSE
5706315,FALSE
5706356,FALSE
5706516,FALSE
5706651,FALSE
5706767,FALSE
5706773,FALSE
5706927,FALSE
5706931,FALSE
5707022,FALSE
5707072,FALSE
5707198,FALSE
5707216,FALSE
5707367,FALSE
5707452,FALSE
5708307,FALSE
5708495,FALSE
5708555,FALSE
5708702,FALSE
5708797,FALSE
5708891,FALSE
5709007,FALSE
5709017,FALSE
5709302,FALSE
5709554,FALSE
5709617,FALSE
5709755,FALSE
5709793,FALSE
5710022,FALSE
5710050,FALSE
5710116,FALSE
5710317,FALSE
5710471,FALSE
5710550,FALSE
5710603,FALSE
5710622,FALSE
5710716,FALSE
5711247,FALSE
5711363,FALSE
5711467,FALSE
5711498,FALSE
5711599,FALSE
5711665,FALSE
5711740,FALSE
5711970,FALSE
5712105,FALSE
5712127,FALSE
5712152,FALSE
5712208,FALSE
5712224,FALSE
5712347,FALSE
5712384,FALSE
5712513,FALSE
5712755,FALSE
5712774,FALSE
5712783,FALSE
5712852,FALSE
5712906,FALSE
5713069,FALSE
5713113,FALSE
5713132,FALSE
5713201,FALSE
5713261,FALSE
5713349,FALSE
5713412,FALSE
5713503,FALSE
5713619,FALSE
5713845,FALSE
5713848,FALSE
5713917,FALSE
5713930,FALSE
5714150,FALSE
5714203,FALSE
5714329,FALSE
5714338,FALSE
5714464,FALSE
5714533,TRUE
5714609,FALSE
5714675,FALSE
5714766,FALSE
5714769,FALSE
5714788,FALSE
5714800,FALSE
5714822,FALSE
5714844,FALSE
5714885,FALSE
5714901,FALSE
5715118,TRUE
5715444,FALSE
5715513,FALSE
5715560,FALSE
5715733,FALSE
5715765,FALSE
5715784,FALSE
5715937,FALSE
5716003,FALSE
5716201,FALSE
5716208,FALSE
5716355,FALSE
5716431,FALSE
5716440,FALSE
5716833,FALSE
5716842,FALSE
5716858,TRUE
5716958,FALSE
5717006,FALSE
5717053,FALSE
5717141,FALSE
5717150,FALSE
5717775,FALSE
5717810,FALSE
5717917,TRUE
5717954,FALSE
5718130,FALSE
5718177,FALSE
5718416,FALSE
5718441,FALSE
5718558,FALSE
5718589,FALSE
5718715,FALSE
5718759,FALSE
5718966,FALSE
5719045,FALSE
5719070,FALSE
5719208,FALSE
5719230,FALSE
5719497,FALSE
5719506,FALSE
5719607,FALSE
5719641,FALSE
5719918,FALSE
5719934,FALSE
5719952,FALSE
5720000,FALSE
5720521,FALSE
5720732,FALSE
5720977,FALSE
5721096,FALSE
5721099,FALSE
5721159,FALSE
5721244,FALSE
5721347,FALSE
5721536,FALSE
5721825,FALSE
5721853,FALSE
5721859,FALSE
5721966,FALSE
5721985,FALSE
5722001,FALSE
5722073,FALSE
5722101,FALSE
5722117,FALSE
5722632,FALSE
5722657,FALSE
5722742,FALSE
5722808,FALSE
5722865,FALSE
5723003,FALSE
5723034,FALSE
5723113,FALSE
5723336,FALSE
5723587,FALSE
5724049,FALSE
5724150,FALSE
5724241,FALSE
5724253,FALSE
5724297,FALSE
5724316,FALSE
5724351,FALSE
5724417,FALSE
5724498,FALSE
5724501,FALSE
5724596,FALSE
5724659,FALSE
5724721,FALSE
5725117,FALSE
5725174,FALSE
5725268,FALSE
5725409,FALSE
5725431,FALSE
5725538,FALSE
5725541,FALSE
5725796,FALSE
5726025,FALSE
5726047,FALSE
5726104,FALSE
5726236,FALSE
5726861,FALSE
5726883,FALSE
5727241,FALSE
5727304,FALSE
5727310,FALSE
5727348,FALSE
5727357,FALSE
5727401,FALSE
5727455,TRUE
5727756,FALSE
5728218,FALSE
5728234,FALSE
5728328,FALSE
5728356,FALSE
5728564,FALSE
5728673,FALSE
5728868,FALSE
5729038,FALSE
5729041,FALSE
5729377,FALSE
5729531,FALSE
5729880,FALSE
5729980,FALSE
5730134,FALSE
5730247,FALSE
5730448,FALSE
5730775,FALSE
5730778,FALSE
5730781,FALSE
5730838,FALSE
5731071,FALSE
5731130,FALSE
5731400,FALSE
5731592,FALSE
5732239,FALSE
5732352,FALSE
5732528,FALSE
5732544,FALSE
5732610,FALSE
5732990,FALSE
5733116,FALSE
5733911,FALSE
5733973,FALSE
5733980,FALSE
5734108,FALSE
5734162,FALSE
5734225,FALSE
5734253,FALSE
5734278,TRUE
5734328,FALSE
5734429,FALSE
5734602,FALSE
5735208,FALSE
5735236,FALSE
5735287,FALSE
5735491,FALSE
5735554,FALSE
5735566,FALSE
5735723,FALSE
5735795,FALSE
5735839,FALSE
5735858,FALSE
5735921,FALSE
5735956,FALSE
5735968,FALSE
5736213,FALSE
5736226,FALSE
5736421,FALSE
5736427,FALSE
5736593,FALSE
5736656,FALSE
5736681,FALSE
5736933,FALSE
5736936,FALSE
5737062,FALSE
5737134,FALSE
5737354,FALSE
5737363,TRUE
5737536,FALSE
5737580,FALSE
5737903,FALSE
5737966,FALSE
5738020,FALSE
5738061,FALSE
5738315,FALSE
5738576,FALSE
5738654,FALSE
5738837,FALSE
5738978,FALSE
5739129,FALSE
5739170,FALSE
5739176,FALSE
5739229,FALSE
5739298,FALSE
5739512,FALSE
5739591,FALSE
5739609,FALSE
5739619,FALSE
5739754,FALSE
5739864,TRUE
5740027,FALSE
5740153,FALSE
5740285,FALSE
5740294,FALSE
5740461,FALSE
5740489,FALSE
5740539,FALSE
5740618,FALSE
5740665,FALSE
5740772,FALSE
5740784,FALSE
5741048,FALSE
5741366,FALSE
5741460,FALSE
5741570,FALSE
5741655,FALSE
5741865,FALSE
5741962,FALSE
5742044,FALSE
5742082,FALSE
5742170,FALSE
5742512,FALSE
5742729,FALSE
5743087,FALSE
5743282,FALSE
5743480,FALSE
5743486,FALSE
5744052,FALSE
5744218,FALSE
5744369,FALSE
5744532,FALSE
5744846,FALSE
5745142,FALSE
5745164,FALSE
5745399,FALSE
5745456,FALSE
5745494,FALSE
5745701,FALSE
5745959,FALSE
5746037,FALSE
5746160,FALSE
5746439,FALSE
5746546,FALSE
5746731,FALSE
5746964,FALSE
5746989,FALSE
5747071,TRUE
5747133,FALSE
5747492,FALSE
5747746,FALSE
5747774,FALSE
5747803,FALSE
5747856,FALSE
5747957,FALSE
5747979,FALSE
5748129,FALSE
5748447,FALSE
5748478,FALSE
5748488,FALSE
5748830,FALSE
5749185,FALSE
5749248,FALSE
5749700,FALSE
5749760,FALSE
5749879,FALSE
5749967,FALSE
5750149,FALSE
5750316,FALSE
5750407,FALSE
5750630,FALSE
5750643,FALSE
5750658,FALSE
5750715,FALSE
5750815,FALSE
5750841,FALSE
5751167,FALSE
5751189,TRUE
5751205,FALSE
5751343,FALSE
5751362,FALSE
5751368,FALSE
5751544,FALSE
5751573,FALSE
5751673,FALSE
5751946,FALSE
5752100,FALSE
5752144,FALSE
5752311,FALSE
5752499,FALSE
5752524,FALSE
5752716,FALSE
5752760,FALSE
5752779,FALSE
5752835,FALSE
5752845,FALSE
5752861,FALSE
5752996,FALSE
5753043,FALSE
5753103,FALSE
5753354,FALSE
5753417,FALSE
5753445,FALSE
5753483,FALSE
5753765,FALSE
5753775,FALSE
5753919,FALSE
5753998,FALSE
5754255,FALSE
5754309,FALSE
5754378,FALSE
5754582,FALSE
5754805,FALSE
5754821,FALSE
5754827,FALSE
5754912,FALSE
5754950,FALSE
5755063,FALSE
5755066,FALSE
5755126,FALSE
5755176,FALSE
5755201,FALSE
5755214,FALSE
5755305,FALSE
5755393,FALSE
5755716,FALSE
5755892,FALSE
5756118,FALSE
5756156,FALSE
5756448,FALSE
5756552,FALSE
5756725,FALSE
5756740,FALSE
5756825,FALSE
5756876,FALSE
5757017,FALSE
5757026,FALSE
5757051,FALSE
5757117,FALSE
5757158,FALSE
5757215,FALSE
5757237,FALSE
5757491,FALSE
5757658,FALSE
5757953,FALSE
5758051,FALSE
5758107,FALSE
5758468,FALSE
5758597,FALSE
5758695,FALSE
5758792,FALSE
5758874,FALSE
5758946,FALSE
5758968,FALSE
5759103,FALSE
5759266,FALSE
5759461,FALSE
5759521,FALSE
5759744,FALSE
5759838,FALSE
5759841,FALSE
5759901,FALSE
5760020,FALSE
5760067,FALSE
5760108,FALSE
5760162,FALSE
5760206,FALSE
5760300,FALSE
5760385,FALSE
5760416,FALSE
5760495,FALSE
5760517,FALSE
5760545,FALSE
5761123,FALSE
5761484,FALSE
5761619,FALSE
5761852,TRUE
5761893,FALSE
5761902,FALSE
5762113,FALSE
5762147,FALSE
5762317,FALSE
5762609,FALSE
5762747,TRUE
5762788,FALSE
5762835,FALSE
5762867,FALSE
5762942,FALSE
5763002,FALSE
5763030,FALSE
5763193,FALSE
5763259,FALSE
5763325,FALSE
5763485,FALSE
5763529,FALSE
5763668,FALSE
5763884,FALSE
5763991,FALSE
5764013,TRUE
5764048,FALSE
5764180,FALSE
5764384,FALSE
5764714,FALSE
5764764,FALSE
5765047,FALSE
5765091,FALSE
5765125,FALSE
5765163,FALSE
5765242,FALSE
5765559,FALSE
5765861,FALSE
5765901,FALSE
5766002,FALSE
5766043,FALSE
5766187,FALSE
5766238,FALSE
5766281,FALSE
5766636,FALSE
5766668,FALSE
5766680,FALSE
5766724,FALSE
5766878,FALSE
5766891,FALSE
5766982,FALSE
5767042,FALSE
5767161,FALSE
5767246,FALSE
5767296,FALSE
5767384,FALSE
5767412,FALSE
5767497,TRUE
5767617,FALSE
5767626,FALSE
5767689,FALSE
5767698,FALSE
5767877,FALSE
5768204,FALSE
5768261,FALSE
5768330,FALSE
5768484,FALSE
5768927,FALSE
5769282,FALSE
5769297,FALSE
5769464,FALSE
5769508,TRUE
5769649,FALSE
5769844,FALSE
5769872,FALSE
5770221,FALSE
5770268,FALSE
5770281,FALSE
5770350,FALSE
5770384,FALSE
5770397,FALSE
5770579,FALSE
5770717,FALSE
5770871,FALSE
5770991,FALSE
5771176,FALSE
5771201,FALSE
5771242,FALSE
5771255,FALSE
5771286,FALSE
5771321,FALSE
5771361,FALSE
5771368,FALSE
5771619,FALSE
5771760,FALSE
5771798,FALSE
5771833,FALSE
5771886,FALSE
5772291,FALSE
5772316,FALSE
5772354,FALSE
5772364,FALSE
5772530,FALSE
5772574,TRUE
5772901,FALSE
5772917,FALSE
5772929,FALSE
5772976,FALSE
5772983,FALSE
5773099,FALSE
5773158,FALSE
5773215,FALSE
5773790,FALSE
5773815,FALSE
5773966,FALSE
5774167,FALSE
5774267,FALSE
5774830,FALSE
5774845,FALSE
5774886,FALSE
5774946,FALSE
5775257,FALSE
5775461,FALSE
5775826,FALSE
5776055,FALSE
5776203,FALSE
5776341,FALSE
5776511,FALSE
5776558,FALSE
5776746,FALSE
5777048,FALSE
5777359,FALSE
5777582,FALSE
5778323,FALSE
5778433,FALSE
5778446,FALSE
5778675,FALSE
5778681,FALSE
5778697,FALSE
5778703,FALSE
5778857,FALSE
5778876,TRUE
5778936,FALSE
5778939,FALSE
5779068,FALSE
5779140,FALSE
5779259,FALSE
5779398,FALSE
5779413,FALSE
5779800,FALSE
5779853,FALSE
5780120,FALSE
5780211,TRUE
5780409,FALSE
5780456,FALSE
5780620,FALSE
5780667,FALSE
5780714,FALSE
5780890,FALSE
5781019,FALSE
5781213,FALSE
5781377,FALSE
5781817,FALSE
5782260,FALSE
5782269,FALSE
5782379,FALSE
5782480,FALSE
5782495,FALSE
5782571,FALSE
5782615,FALSE
5782627,FALSE
5782944,FALSE
5783441,FALSE
5783676,FALSE
5783746,FALSE
5783761,FALSE
5783805,FALSE
5783944,FALSE
5784226,FALSE
5784858,FALSE
5784971,FALSE
5784996,FALSE
5785005,FALSE
5785040,FALSE
5785062,FALSE
5785206,FALSE
5785272,FALSE
5785521,FALSE
5785609,FALSE
5785646,FALSE
5785857,FALSE
5786246,FALSE
5786284,FALSE
5786300,FALSE
5786303,FALSE
5786604,FALSE
5786893,FALSE
5787085,FALSE
5787296,FALSE
5787318,FALSE
5787349,FALSE
5787365,FALSE
5787550,FALSE
5787622,FALSE
5787676,FALSE
5787688,FALSE
5787701,FALSE
5787845,FALSE
5787990,FALSE
5788021,FALSE
5788031,FALSE
5788103,FALSE
5788210,FALSE
5788603,FALSE
5788920,FALSE
5789030,FALSE
5789052,FALSE
5789146,FALSE
5789435,FALSE
5789611,FALSE
5789639,FALSE
5789997,FALSE
5790183,FALSE
5790198,FALSE
5790268,FALSE
5790349,FALSE
5790396,FALSE
5790802,FALSE
5790839,FALSE
5791232,FALSE
5791235,FALSE
5791399,FALSE
5791832,FALSE
5791876,FALSE
5791895,FALSE
5792322,FALSE
5792438,FALSE
5792476,FALSE
5792592,FALSE
5792614,FALSE
5792624,FALSE
5792941,FALSE
5793108,FALSE
5793525,FALSE
5793582,FALSE
5793931,FALSE
5793943,TRUE
5793997,FALSE
5794034,FALSE
5794220,FALSE
5794348,FALSE
5794474,TRUE
5794480,FALSE
5794512,FALSE
5794518,FALSE
5794534,FALSE
5794641,FALSE
5794663,FALSE
5795046,FALSE
5795175,FALSE
5795194,FALSE
5795253,FALSE
5795272,TRUE
5795423,FALSE
5795517,FALSE
5795794,FALSE
5795875,FALSE
5795888,FALSE
5796017,FALSE
5796058,FALSE
5796237,FALSE
5796347,FALSE
5796381,FALSE
5796482,FALSE
5796573,FALSE
5796874,FALSE
5796931,FALSE
5797132,FALSE
5797217,FALSE
5797358,FALSE
5797540,FALSE
5797600,FALSE
5797679,FALSE
5797917,FALSE
5798159,FALSE
5798200,FALSE
5798206,FALSE
5798266,FALSE
5798291,FALSE
5798461,FALSE
5798725,FALSE
5798775,FALSE
5798822,FALSE
5798885,FALSE
5798919,FALSE
5799108,FALSE
5799139,FALSE
5799350,FALSE
5799504,FALSE
5799629,FALSE
5799721,FALSE
5799758,FALSE
5799777,FALSE
5799787,FALSE
5799959,FALSE
5800349,FALSE
5800490,FALSE
5800566,FALSE
5800632,FALSE
5801037,FALSE
5801225,FALSE
5801345,FALSE
5801408,FALSE
5801420,FALSE
5801477,FALSE
5801480,FALSE
5801574,FALSE
5801662,FALSE
5801706,FALSE
5801731,FALSE
5801835,FALSE
5801932,TRUE
5801979,FALSE
5802287,FALSE
5802341,FALSE
5802344,FALSE
5802576,FALSE
5802592,FALSE
5802655,FALSE
5802674,FALSE
5802730,FALSE
5803007,FALSE
5803041,FALSE
5803346,FALSE
5803563,FALSE
5803679,FALSE
5803688,FALSE
5803751,FALSE
5803761,FALSE
5803805,FALSE
5803842,FALSE
5803849,FALSE
5804006,FALSE
5804047,FALSE
5804109,FALSE
5804172,FALSE
5804383,FALSE
5804433,FALSE
5804571,FALSE
5804643,FALSE
5804709,FALSE
5804863,FALSE
5804989,FALSE
5805017,FALSE
5805228,FALSE
5805752,FALSE
5806010,FALSE
5806070,FALSE
5806079,FALSE
5806151,FALSE
5806217,FALSE
5806516,FALSE
5806554,FALSE
5806711,FALSE
5806799,FALSE
5806805,FALSE
5807034,FALSE
5807075,FALSE
5807119,FALSE
5807273,FALSE
5807396,FALSE
5807619,FALSE
5807637,FALSE
5807823,FALSE
5808124,FALSE
5808228,FALSE
5808542,FALSE
5808706,FALSE
5808828,FALSE
5809111,FALSE
5809243,FALSE
5809419,TRUE
5809456,FALSE
5809460,FALSE
5810028,FALSE
5810345,FALSE
5810710,FALSE
5810732,FALSE
5810751,FALSE
5810946,FALSE
5811134,FALSE
5811184,FALSE
5811398,FALSE
5811445,FALSE
5811517,FALSE
5811593,FALSE
5811831,FALSE
5812014,FALSE
5812142,FALSE
5812146,FALSE
5812422,FALSE
5812460,FALSE
5812475,FALSE
5812526,FALSE
5812648,FALSE
5812683,FALSE
5812733,FALSE
5812849,FALSE
5813113,FALSE
